Data,F1,GMEAN,Gmean1,Gmean2,Mava,MAUC,Precision,Specificity,Recall,preclass_recall
aut,74.77000000000001,77.2,75.96000000000001,84.50999999999999,77.16,95.09,77.27000000000001,94.57,77.16,71.7778,72.6667,70.0000,81.5111,67.0000,100.0000
bal,85.2,86.96000000000001,86.11,93.78,91.34,97.27,82.80999999999999,96.41,91.34,91.6237,90.8000,91.5874
car,98.7,98.75,98.72999999999999,99.6,99.39,100.0,98.11999999999999,99.82,99.39,99.2727,98.8571,99.4380,100.0000
cle,33.33,34.28,33.82,46.379999999999995,35.05,68.78999999999999,33.629999999999995,87.51,35.05,81.8750,16.3273,23.4286,34.2857,19.3333
der,97.16,97.25,97.2,98.28,97.2,99.83,97.3,99.47,97.2,99.6364,91.0000,99.4286,93.1111,100.0000,100.0000
eco,81.75,82.85,82.31,90.27,85.05,97.78,80.73,96.58,85.05,89.5468,70.5833,75.4286,90.0000,100.0000,84.7273
fla,62.7,63.470000000000006,63.080000000000005,75.69,64.23,89.1,62.73,94.54,64.23,98.5057,72.5471,36.7057,45.4737,32.2778,99.8788
flo,88.9,89.39,89.14999999999999,92.38,90.61,98.25,88.18,94.45,90.61,76.5253,100.0000,100.0000,85.9333
For,87.05000000000001,87.56,87.31,91.91,88.37,97.77,86.78,95.83,88.37,85.9487,85.6774,93.4771,88.3676
gla,56.13,59.46,57.69,70.67999999999999,60.67,87.0,58.35,89.46,60.67,42.2857,31.7167,50.0000,90.0000,70.0000,80.0000
hay,60.029999999999994,61.150000000000006,60.6,68.55,62.13999999999999,85.26,60.23,77.66999999999999,62.13999999999999,61.5385,42.7949,82.0952
hcv,67.17,70.41,68.72,78.7,72.39999999999999,90.42999999999999,68.65,97.53,72.39999999999999,98.0208,60.0000,44.0000,80.0000,80.0000
lym,89.79,90.21000000000001,90.0,89.9,89.82,97.64,90.60000000000001,90.52,89.82,100.0000,83.6923,85.7794
new,93.58999999999999,94.43,94.05,97.47,97.33000000000001,99.88,91.71000000000001,97.81,97.33000000000001,92.0000,100.0000,100.0000
pag,74.57000000000001,77.94,76.66,94.66,91.73,98.59,66.24,97.88,91.73,92.0535,91.9627,90.2667,96.5359,87.8261
pageblocks,80.28,82.17,81.41000000000001,90.35,89.7,98.77,75.58,97.56,89.7,94.8740,94.2857,100.0000,88.0000,71.3333
sat,86.52,86.99,86.75,92.51,87.87,98.41,86.11999999999999,97.61,87.87,96.5564,98.2107,86.3625,75.6500,92.4545,77.9594
shu,75.8,80.71000000000001,77.72,88.85,88.07000000000001,93.25,74.17,98.5,88.07000000000001,95.8377,64.0000,93.2739,99.1667
spl,84.21,84.26,84.24000000000001,88.21,84.61999999999999,95.6,83.91,92.04,84.61999999999999,85.6061,81.8521,86.4048
ste,71.08,72.34,71.77,84.49,76.78,94.46,68.17,94.56,76.78,55.5763,93.5789,96.2603,96.8571,84.7273,67.0377,43.4019
wqw,20.25,26.91,22.91,43.669999999999995,30.61,65.8,23.82,87.99,30.61,14.0000,49.8561,42.0685,21.0528,34.2955,41.0286,12.0000
yea,44.56,48.14,46.339999999999996,67.14,53.879999999999995,89.0,43.08,93.83,53.879999999999995,30.4469,80.0000,59.4286,69.7222,42.4727,78.1023,58.3112,48.2884,50.0000,22.0000
zoo,90.89,91.49000000000001,91.19,92.61,92.29,99.88,90.72,99.47,92.29,100.0000,100.0000,56.0000,100.0000,100.0000,100.0000,90.0000
