Data,F1,GMEAN,Gmean1,Gmean2,Mava,MAUC,Precision,Specificity,Recall,preclass_recall,f1_pre_class
eco,84.61,85.64,85.13,91.82000000000001,87.37,97.92,83.95,97.21,87.37,94.8227,72.4000,82.2857,90.0000,100.0000,84.7273,95.4796,78.3243,71.8562,84.7619,93.3333,83.9289
shu,85.6,86.38,86.02,87.98,86.85000000000001,95.83,86.07000000000001,99.5,86.85000000000001,98.8279,50.0000,99.4118,99.1667,99.2925,46.6667,97.2858,99.1663
yea,49.0,51.72,50.39,69.6,56.44,89.42999999999999,47.449999999999996,94.03,56.44,36.4441,100.0000,57.1429,71.0556,40.8727,79.1023,60.1905,50.2435,52.0000,17.3333,43.3000,79.3333,38.2222,65.6190,36.7647,76.6583,57.0108,55.9453,31.0116,6.1773
