Data,F1,GMEAN,Gmean1,Gmean2,Mava,MAUC,Precision,Specificity,Recall,preclass_recall,f1_pre_class
eco,81.47,82.36,81.91000000000001,88.61,82.42,94.13,82.32000000000001,96.65,82.42,93.9557,79.3667,51.4286,84.0000,100.0000,85.7455,94.3517,78.0557,53.7861,85.1206,93.3333,84.1813
shu,92.15,92.94,92.56,94.85,94.86,99.96000000000001,91.18,99.85000000000001,94.86,99.8007,80.0000,99.6471,100.0000,99.8416,69.2000,99.6453,99.9184
yea,47.64,48.92,48.28,60.92999999999999,48.32,80.36999999999999,49.57,94.25,48.32,42.7129,64.0000,40.5714,64.9444,33.7455,76.4697,57.3231,68.4361,29.0000,6.0000,50.5979,57.3333,43.6907,66.3782,31.8303,73.9744,56.1247,59.1172,31.0730,6.3229
