Data,F1,GMEAN,Gmean1,Gmean2,Mava,MAUC,Precision,Specificity,Recall,preclass_recall,f1_pre_class
eco,80.87,82.01,81.43,88.27000000000001,82.03,94.36,82.0,96.63000000000001,82.03,94.9458,78.6000,49.1429,85.0000,100.0000,84.5091,94.8228,77.7185,51.4950,85.4095,92.0000,83.7729
shu,93.13,93.92,93.54,95.86,95.86,99.99,92.15,99.87,95.86,99.8359,84.0000,99.5882,100.0000,99.8709,73.2000,99.7037,99.7551
yea,47.74,48.82,48.28,61.12,48.63,80.58999999999999,49.05,94.13,48.63,41.7158,68.0000,42.2857,63.6111,33.8909,76.2311,56.9235,66.9456,28.0000,8.6667,49.4216,61.3333,41.8657,65.9941,32.6740,74.2280,56.0879,57.5942,29.6381,8.5433
