Data,F1,GMEAN,Gmean1,Gmean2,Mava,MAUC,Precision,Specificity,Recall,preclass_recall,f1_pre_class
eco,83.88,84.99,84.44,91.36999999999999,86.72,97.92,83.3,97.06,86.72,94.6847,71.0667,80.5714,90.0000,100.0000,84.0000,95.0824,77.4529,70.7497,83.3397,93.3333,83.3142
shu,85.64,86.41,86.05000000000001,87.99,86.86,95.73,86.11999999999999,99.5,86.86,98.8631,50.0000,99.4118,99.1667,99.3102,46.6667,97.3995,99.1663
yea,48.36,50.970000000000006,49.7,68.97,55.87,89.39,46.53,94.02000000000001,55.87,35.5825,96.0000,57.1429,70.5556,40.8727,79.0985,60.1088,50.6637,50.0000,18.6667,42.5816,76.0000,38.6870,65.1638,36.7047,76.7284,57.2202,56.1179,27.8950,6.4898
